id,n_base,authorMeta/digg,authorMeta/fans,authorMeta/following,authorMeta/heart,authorMeta/name,authorMeta/nickName,authorMeta/profileUrl,authorMeta/signature,authorMeta/video,shareCount,playCount,diggCount,collectCount,des,createTimeISO,webVideoUrl,webVideoUrlc,funciona ,des.1,idt,Unnamed: 22,Unnamed: 23,memo_id,actividad,auditivo,cartel,comentarios_x,eauditivo,eauditvo,evisual,intencion,lugar,notas,otro,actividad.alarde,actividad.apologiad,actividad.comedia,actividad.concierto,actividad.declaracionpertenencia,actividad.entrevista,actividad.fiesta,actividad.homenaje,actividad.noticia,actividad.opinion,actividad.postenfrentamiento,actividad.proejercito,actividad.puntero,actividad.recorrido,actividad.replica,actividad.tareas,actividad.vental,actividad.videojuego,actividad.videomusical,auditivo.audioviral,auditivo.comunicaciontactica,cartel.2r,cartel.caf,cartel.cdnz,cartel.cds,cartel.chap,cartel.chapo,cartel.cjng,cartel.gobierno,cartel.mayitos,cartel.mencho,cartel.mz,cartel.ncdj,cartel.no,cartel.noreste,cartel.tropainfierno,cartel.vicentezambada,cartel.zetas,comentarios_y,comentarios.gral,comentarios.menciongco,comentarios.reclutamiento,auditivo.audiovid,auditivo.locucion,auditivo.musica,auditivo.musica_belica,auditivo.no,auditivo.narcocorrido,evisual.altar,evisual.armasv,evisual.baile,evisual.convoy,evisual.dañosbelicos,evisual.dinero,evisual.grabaciónprograma,evisual.meme,evisual.mouthsmah,evisual.mujeres,evisual.no,evisual.radio,evisual.repost,evisual.ropa,evisual.siglasv,evisual.texto,evisual.uniformesv,evisual.vidorginal,intencion.alertar,intencion.burlavs,intencion.ciudadano,intencion.comercio,intencion.esvida,intencion.glorificacion,intencion.gobierno,intencion.identidad,intencion.imitacion,intencion.informar,intencion.ironizar,intencion.legitmiacion,intencion.miedo,intencion.propaganda,intencion.queja,intencion.reclutamiento,intencion.visibilidad,lugar.cln,lugar.gdl,lugar.slp,lugar.tjn,notas.ejemplo,otro.serietv,evisual.conduccion,actividad.,evisual.despliegue,intencion.acusar,lugar.tuxtlag,evisual.alcohol,cartel.golfo,cartel.chukys,evisual.joyas,lugar.nl,lugar.sonora,lugar.durango,auditivo.balazos,evisual.niños,lugar.nayarit,lugar.clya,otro.trend,cartel.ruso,lugar.usa,cartel.cartlgdl,lugar.bjc,lugar.cdmx,actividad.actividad,cartel.desinaloa,cartel.jaliscong,cartel.neste,cartel.nz,cartel.mayizamz,cartel.chapizachapo,evisual.vehiculos,evisual.inmuebles,lugar.jal,lugar.chiap,union
21,1,202,33100,0,255000,whoisdaniellacaiz,whoisdaniellacaiz,https://www.tiktok.com/@whoisdaniellacaiz,"💌 daniiellacaiz@gmail.com 

Planes | fashion | Viajes | 
📍🇲🇽  🇪🇸",337,0,460,10,0,Como cuando tu mamá te decía que te todo te pasa por andar en el celular 😂😂😂 #culiacan🍅 #cln #culiacan #sin #sinaloa #culiacan #culiacanazo #clnews ,2025-01-23T16:59:22.000Z,https://www.tiktok.com/@whoisdaniellacaiz/video/7463156609791905030,https://www.tiktok.com/@whoisdaniellacaiz/video/7463156609791905030,1,1,21,,,21,ID: 21,audio sacartisco,-,,,,-,ciudadanos; ironizar,Culiacán,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,98500,7681,1986,1300000,bendyruler45,kel,https://www.tiktok.com/@bendyruler45,"I'm 17 years old and pretty annoying..
Jesus is king
Free Palestine",11,0,254,36,0,"Here is some of my music collection :) I really enjoy collecting music I do it for two reasons, 1 because I love music and physical media, and 2 because I want to hand it over to my kids one day lol. I have the cds first, somewhat ordered by genre then I have full sized vinyls in no specific order then my 7 inch vinyls. Top 3 fav cds - Grace Jeff Buckley, Jhazmynes Lullaby 7 angels 7 plagues, where you want to be taking back Sunday. My top 3 vinyls would be songs Adrianne Lenker, Siamese Dream Smashing Pumpkins, and the last thing you forget title fight ",2025-01-23T17:52:33.000Z,https://www.tiktok.com/@bendyruler45/video/7463170263811771678,https://www.tiktok.com/@bendyruler45/video/7463170263811771678,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
23,1,372,1495,304,13600,vazkezfrancyzko,Vazkez Francyzko,https://www.tiktok.com/@vazkezfrancyzko,CHULO'S🚌🚍,129,3,1644,77,7,#🥰😍🤩😘♥️❤️💖💗💞❣️ #🤩🤩🤩 #34 #elmamalon ,2023-08-15T03:41:17.000Z,https://www.tiktok.com/@vazkezfrancyzko/video/7267389065291500806,https://www.tiktok.com/@vazkezfrancyzko/video/7267389065291500806,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
24,1,20800,59600,175,2200000,clnmusic_,CLN MUSIC,https://www.tiktok.com/@clnmusic_,AGRADECIDO CON TODO SU APOYO PLEBADA🙏,1194,2,2140,68,8,Montado en su caballo español#grupodefinitivo#elmz#culiacan🍅 #sinaloa🔥 #LA @Grupo Definitivo Oficial ,2024-07-02T00:28:41.000Z,https://www.tiktok.com/@clnmusic_/video/7386828839457983790,https://www.tiktok.com/@clnmusic_/video/7386828839457983790,1,1,24,,,24,ID: 24,,CDS; MZ; Mayos,,,Narcorrido,banda musical,Glorificación; identidad,CLN,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
25,1,33600,36600,624,1600000,mendes.wzs_,mendes💆🏻‍♀️,https://www.tiktok.com/@mendes.wzs_,ig: @mendes.wzs_,80,16,2554,402,13,,2025-01-22T18:25:45.000Z,https://www.tiktok.com/@mendes.wzs_/video/7462807778311064838,https://www.tiktok.com/@mendes.wzs_/video/7462807778311064838,0,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
26,1,4,5161,0,266800,dagallary,Da Gallary,https://www.tiktok.com/@dagallary,"I edit movie clips.

Motivation through Movie Clips📝",131,3848,927800,99700,14400,Just you at the end of the day.#narco #pabloescobar #movie #movieclips #motivation #dagallary ,2024-06-26T00:06:53.000Z,https://www.tiktok.com/@dagallary/video/7384596688654126368,https://www.tiktok.com/@dagallary/video/7384596688654126368,0,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
27,1,63100,4844,4369,143000,ivancellozano,🌺Cel🌺,https://www.tiktok.com/@ivancellozano,,3239,10,147,34,2,Bumblebee natin bhe nakarating tayo Sa Merlion 😂@@Kikay💞Ana🇵🇭🇸🇬 #teamccby_01 #tukayocutecel🌺 #foryoupage #🌺cel🌺 #dfashionistas_4659 #spotted @ULTIMATE SLOWMOQUEEN👸 @Helen Estefani @Hyper_elmz ,2025-01-23T08:49:38.000Z,https://www.tiktok.com/@ivancellozano/video/7463030403629190418,https://www.tiktok.com/@ivancellozano/video/7463030403629190418,0,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
28,1,909,62600,16,1000000,60racingshop.2023,𝐂𝐇𝐀̂𝐔 Đ𝐔̛́𝐂 Đ𝐀̣𝐓,https://www.tiktok.com/@60racingshop.2023,"Zl/0năm8năm555sáubảy8

https://www.facebook.com/Chauducdat1996?mibextid=LQQJ4d",427,3,32500,1241,52,Soạn hàng cho người anhem cùng nghề Full cdn Ex150 ráp như zin ✅,2024-04-01T16:40:54.000Z,https://www.tiktok.com/@60racingshop.2023/video/7352939557979016456,https://www.tiktok.com/@60racingshop.2023/video/7352939557979016456,0,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
29,1,72900,1745,1520,139300,pissbabyriot,alex :p,https://www.tiktok.com/@pissbabyriot,"19
cool psycho crazy girl!",457,15,7416,730,34,the cd is fine i think but the case is WARPED #thesmiths #cds ,2023-08-08T02:48:05.000Z,https://www.tiktok.com/@pissbabyriot/video/7264777741755682094,https://www.tiktok.com/@pissbabyriot/video/7264777741755682094,0,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
30,1,8311,4696,75,1000000,coconutsforkamaladh,nora,https://www.tiktok.com/@coconutsforkamaladh,"ae 24 : funimate
tell kamala ab me",21,10800,672700,229800,33500,i think about what we could've had all the time || #kamalaharris #kamala #khive #fyp #foryou #kamalaharrisedit dts @rils !! @hannah 🖤 @alexa @cdnsforkamala 🇨🇦 @rils !! @Respectkh @𐙚ellie @zharris ᯓ★ @connie✧˖° @tt @Miss Americana⸆⸉,2025-01-17T04:08:24.000Z,https://www.tiktok.com/@coconutsforkamaladh/video/7460731411696225578,https://www.tiktok.com/@coconutsforkamaladh/video/7460731411696225578,0,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
31,1,872,24100,1935,7100000,notgolfwang85,Golfwang85,https://www.tiktok.com/@notgolfwang85,"God Is Good✝️
RIP MF DOOM, & MJ & SOPHIE
Vinyl & CD collector💿
23.9k/30k",310,23200,2800000,552700,62400,I love music as you can tell #tylerthecreator #cds #vinyl #records #rap #music #foryou #fyp #fypシ ,2024-07-29T00:39:28.000Z,https://www.tiktok.com/@notgolfwang85/video/7396850930680859947,https://www.tiktok.com/@notgolfwang85/video/7396850930680859947,0,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
32,1,7732,7157,92,175600,aemak11,Tita Ganda,https://www.tiktok.com/@aemak11,Everything comes to you at the right time.,1118,1461,1100000,59800,2660,Tanong lang 😅 #tiktok #fypシ゚ #fyp #viral #zyxbca #foryou #foryoupage #foryoupageofficiall #cln #charlesandkeith ,2024-12-23T12:35:32.000Z,https://www.tiktok.com/@aemak11/video/7451584982058929426,https://www.tiktok.com/@aemak11/video/7451584982058929426,0,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
33,1,3390,2158,322,16000,elmz.s,Elmz 🌺,https://www.tiktok.com/@elmz.s,erk..,133,39,14300,591,32,we love a great blush 🫶🏾,2024-10-24T11:22:18.000Z,https://www.tiktok.com/@elmz.s/video/7429300999170395400,https://www.tiktok.com/@elmz.s/video/7429300999170395400,0,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
34,1,864,79,15,1556,goat.tingz,goat.tingz,https://www.tiktok.com/@goat.tingz,"Rapper vibez
Nocorazon on all music platforms",23,14,9536,94,45,Put cover art stickers on CDs with me  💿🎧💽 The song is an original song by @oliviadara and I #art #dallas #decoration #crafty #creative #idea #diy #aesthetic #pinterest #rap #upcomingartist #hiphop ,2023-10-17T20:05:08.000Z,https://www.tiktok.com/@goat.tingz/video/7291020944909290795,https://www.tiktok.com/@goat.tingz/video/7291020944909290795,0,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
35,1,22200,7843,299,394800,coleccioncds,Coleccion CDs 💿,https://www.tiktok.com/@coleccioncds,"Y a vos, qué te despiertan los CD's?

658 💿 y seguimos",240,38,20000,608,101,UNBOXING @blackpinkofficial  The Album (2020) 🇦🇷 #coleccioncds #cdcollection #collection #cd #music #collection #musica #cdcollector #music #musiccollection #records #cassette #colleccion #album #disqueriaencasa #blackpink #ColeccionCds #DisqueriaEnCasa #Cds #Albums #CDCollector #Discografia #UNBOXING #blackpink ,2023-08-16T19:40:37.000Z,https://www.tiktok.com/@coleccioncds/video/7268007372067458309,https://www.tiktok.com/@coleccioncds/video/7268007372067458309,0,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
36,1,7982,1623,451,12200,jseuz,Jesus Ramos,https://www.tiktok.com/@jseuz,"Saltillo, Coahuila, México 🇲🇽
💎J Seuz Cantante de Trap💎
✨21 Years✨",64,1179,436100,6275,1336,Laborando!🔥💯 #TheMirindaEffect  #parati #radio #narcodelared #frecuencias #clavesuprema ,2022-09-10T08:08:24.000Z,https://www.tiktok.com/@jseuz/video/7141660005966548230,https://www.tiktok.com/@jseuz/video/7141660005966548230,1,1,36,,,36,ID: 36,Comunicación sobre presencia de la GN,-,,,,radio,visibilidad,-,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
37,1,16,42800,0,772000,clipsparaunrato,clipsparaunrato,https://www.tiktok.com/@clipsparaunrato,Venta de bolsos,50,16,131600,2107,180,Terror y peligro en la sierra:La amenaza de las minas en el camino#yulay #peligro #michoacan #infierno #explorando #militares_mexicanos ,2024-06-15T02:46:33.000Z,https://www.tiktok.com/@clipsparaunrato/video/7380555936072518918,https://www.tiktok.com/@clipsparaunrato/video/7380555936072518918,0,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,1,1727,51600,15,1100000,anymore.dc,Anymore.dc,https://www.tiktok.com/@anymore.dc,Puro anymore,109,12,32000,1355,58,@Emmanuel Osuna♣️  nuevas playeras pue🍀 #fyp #cln #culiacan ,2022-09-20T20:29:00.000Z,https://www.tiktok.com/@anymore.dc/video/7145561710231932165,https://www.tiktok.com/@anymore.dc/video/7145561710231932165,0,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,1,2339,515400,1,4800000,alexozuna41,El Rey,https://www.tiktok.com/@alexozuna41,Diciendo verdades gústele a quien le guste y pésele a quien le pese!,449,0,4366,145,11,,2025-01-23T16:59:52.000Z,https://www.tiktok.com/@alexozuna41/video/7463156709343677742,https://www.tiktok.com/@alexozuna41/video/7463156709343677742,0,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,1,154,12,9,79,bayern_munchen030,🔴BAYERN M’UNCHEN FC🔹⚽️,https://www.tiktok.com/@bayern_munchen030,Pronto tendremos un equipo de futbol oficial en brookhaven!!⚽️🔺🔹,13,1,200,3,0,🙃🙃,2025-01-23T06:41:54.000Z,https://www.tiktok.com/@bayern_munchen030/video/7462997446042422534,https://www.tiktok.com/@bayern_munchen030/video/7462997446042422534,0,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
41,1,13800,447000,0,61400000,___delta7,👑 sweni Andilly 💝,https://www.tiktok.com/@___delta7,,715,12200,9000000,833600,39900,Ame ##domingodeeliminación #galadeeliminacion #nominados #nominaciones #posicionamiento #LaCasaDeLosFamososMexico #tercereliminadodelcdlf2024 #pinchetiktokponmeenparati #LCDLFMX #teammar #LaCasaDeLosFamososMexico#karime #arath #briggittebozzo #arath #mario #domingodeeliminación #galadeeliminacion #nominados #nominaciones #posicionamiento #LaCasaDeLosFamososMexico #tercereliminadodelcdlf2024 #pinchetiktokponmeenparati #LCDLFMX #teammar #LaCasaDeLosFamososMexico#karime #arath #briggittebozzo ,2024-08-19T03:30:08.000Z,https://www.tiktok.com/@___delta7/video/7404687686763564294,https://www.tiktok.com/@___delta7/video/7404687686763564294,0,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
42,1,219,13300,140,318600,expertaendormir,Experta en dormir,https://www.tiktok.com/@expertaendormir,"Me llamo Josefina.
Tengo Narcolepsia 🫠
Si desaparezco un rato, ya saben!",61,9701,3400000,169300,7897,"Alguien más por ahí que tenga sueño TODO el día??? Vivo con Narcolepsia, básicamente paso todo el día tratando de estar despierta y quiero compartir mi experiencia y las formas que he encontrado pa llevar esto de la mejor forma posible!!  #narcolepsia #narcolepsy  #narcobaby #narcolepsylife  #narcolepsyawareness  #narcolepsynotalone #narcolepsiachile #sleepdisorders #trastornosdelsueño #sleepdisorder  #sleepallday #sueñosaludable #historiasdesueño #narcolepsyfighter #narcolepsywarrior  ",2024-04-22T23:19:24.000Z,https://www.tiktok.com/@expertaendormir/video/7360835042605600005,https://www.tiktok.com/@expertaendormir/video/7360835042605600005,0,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
43,1,219,139,16,499,4letras54,NCDJ NCG,https://www.tiktok.com/@4letras54,NCDJ NCG,2,15,47800,423,39,#carteljaslico #ncdj #chihuahua,2022-06-03T01:16:21.000Z,https://www.tiktok.com/@4letras54/video/7104816394868428038,https://www.tiktok.com/@4letras54/video/7104816394868428038,1,1,43,,,43,ID: 43,,ncdj,omentarios sobre intención de buscar reclutarse voluntariamen,,narco corrido,Autos,documentación; glorificación,Chihuahua,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
44,1,1410,822300,91,59300000,el3milio1,Emilio,https://www.tiktok.com/@el3milio1,"📍TX
900k??🤔
📩 : El3milio1@gmail.com",1438,30300,1400000,125000,8518,CDL KINGS 🤣🤣 #cdl #troquero #18wheeler ,2024-03-19T18:10:07.000Z,https://www.tiktok.com/@el3milio1/video/7348138395543325998,https://www.tiktok.com/@el3milio1/video/7348138395543325998,0,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
45,1,17900,5801,7571,8916,mayiza45,Mayiza,https://www.tiktok.com/@mayiza45,,266,0,374,63,0,#abonnetoi❤️❤️🙏 ,2024-11-18T15:41:27.000Z,https://www.tiktok.com/@mayiza45/video/7438644886942895415,https://www.tiktok.com/@mayiza45/video/7438644886942895415,0,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
46,1,891,332400,3,3700000,soyelranchero,soyelranchero,https://www.tiktok.com/@soyelranchero,,231,104,42600,1501,128,Tropa del infierno 😈🔥🫡 #fytシ #xyzbca #alucin #corridos #luisrconriquez #corridosbelicos ,2022-11-18T03:58:22.000Z,https://www.tiktok.com/@soyelranchero/video/7167200417670040838,https://www.tiktok.com/@soyelranchero/video/7167200417670040838,0,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
47,1,4423,10100,106,153100,d__mola,D MOLA,https://www.tiktok.com/@d__mola,"(conta secundária) minha conta principal
D MOLA foi banida 😥 me sigam nessa 🙏",946,3,266,10,3,FLAMENGO e BANGU. jogador do BANGU expulso com 10minutos 1° tempo 🤔🤔🤔🤔🤔 QUE VERGONHA #TikTokPromote #fyp #for #foryou #viraliza #viral #May4th #CapCut #booktokbrasil #enganjamento #viralvideo #tiktok #BookTok #monetizartiktok #cbf #copadobrasil #flamengo #bangu,2025-01-22T22:14:46.000Z,https://www.tiktok.com/@d__mola/video/7462866790251564293,https://www.tiktok.com/@d__mola/video/7462866790251564293,0,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
48,1,10800,282,717,2316,user569788838,Mil Uno Santos,https://www.tiktok.com/@user569788838,mil uno chalán santos,192,0,161,19,3,,2025-01-22T20:31:27.000Z,https://www.tiktok.com/@user569788838/video/7462840172149771526,https://www.tiktok.com/@user569788838/video/7462840172149771526,1,1,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
49,1,9063,325600,1266,5500000,withvung,Vừng 📚,https://www.tiktok.com/@withvung,"Student @ Cornell 📚@ UWC Japan 
🎙️| Host @Vietcetera
📧 teamvung@uni-com.vn",190,789,133000,10100,401,Những bông hoa đẹp đón Tết 🧧🌸😄 #elyitclean #emzaichinguyet #vung #vtmgr @Ely Ít Clean @elm zai chị Nguyệt. ,2025-01-23T12:23:45.000Z,https://www.tiktok.com/@withvung/video/7463085534374563115,https://www.tiktok.com/@withvung/video/7463085534374563115,0,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
50,1,26300,21800,10,3900000,camiikasii,camiikasii,https://www.tiktok.com/@camiikasii,"main: @𝐂𝐀𝐌𝐈𝐈𝐊𝐀𝐒𝐈 
ig: @camiikasi 🩷
mzt 🏝️",35,14800,13800000,2200000,191300,No fue la chica JJAJA #UAS #amor #🦅 #floresmagon #cln #culiacan #parati #fypシ #fypシ゚viral #viral #xybca #declaracion #novios ,2023-11-09T16:25:48.000Z,https://www.tiktok.com/@camiikasii/video/7299499412428950789,https://www.tiktok.com/@camiikasii/video/7299499412428950789,0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
51,1,321,12600,82,310300,cottoncountrytrucker,Cotton Country Trucker,https://www.tiktok.com/@cottoncountrytrucker,Trucker. Family man. USMC Vet. Please subscribe on YouTube also,1308,1,299,53,3,PLEASE SHARE #marines #usa🇺🇸 #trucker #trucking #truckdriver #truckinglife #maga #trump PLEASE SHARE,2025-01-23T17:08:07.000Z,https://www.tiktok.com/@cottoncountrytrucker/video/7463158825739111710,https://www.tiktok.com/@cottoncountrytrucker/video/7463158825739111710,0,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
